,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
5817840,401,1,281809.97,805727253,0.0,0.0,1135068080,688837.07,970647.04,0,0
2445893,203,4,846258.1,744331474,0.0,0.0,521094123,867781.36,1649452.68,0,0
1482905,141,0,315451.13,1286221454,13364727.58,13680178.71,1414712347,927803.44,612352.31,0,0
2585160,207,1,363868.12,309472657,0.0,0.0,402331524,1728912.91,2092781.03,0,0
3362173,254,3,11890.71,1960335004,191.0,0.0,1010956697,0.0,0.0,0,0
2458234,203,1,289831.73,1461049958,23479.0,0.0,316460857,0.0,289831.73,0,0
2908455,228,3,7907.14,1328468971,0.0,0.0,976679792,0.0,0.0,0,0
2999102,232,1,210265.32,232012965,0.0,0.0,1281065736,4603366.29,4813631.61,0,0
3025028,233,1,351240.11,1628807043,71199.0,0.0,1646214683,38170.02,389410.13,0,0
2060520,181,0,242655.16,1559778608,4568673.19,4811328.36,704903327,339452.77,96797.61,0,0
494594,20,2,1838.79,800659571,10937.0,9098.21,1788392812,512844.56,514683.34,0,0
4300009,307,3,4722.1,1992652876,11538.0,6815.9,1778721694,0.0,0.0,0,0
5311689,373,1,448724.39,1947085727,0.0,0.0,727141163,8882740.17,9331464.55,0,0
2135813,184,4,69224.38,650658852,0.0,0.0,210911153,9845295.93,9914520.31,0,0
3652807,275,1,153888.97,933217137,51684.0,0.0,1165149032,77748.04,231637.01,0,0
5374335,376,0,190681.42,2023636039,3714107.94,3904789.35,692654407,460018.71,269337.29,0,0
5980279,408,0,28682.4,574778825,15783520.29,15812202.69,741373361,1264475.36,1235792.97,0,0
2547379,206,3,3365.87,1161084753,10151.0,6785.13,1315528047,0.0,0.0,0,0
1364124,138,3,13820.85,2019423009,136923.03,123102.18,912001683,0.0,0.0,0,0
3188251,240,3,27698.19,1038342916,95101.75,67403.56,26014830,0.0,0.0,0,0
2846568,226,1,332549.56,1568136766,23412.0,0.0,118923389,0.0,332549.56,0,0
2960403,230,3,8497.25,1311547998,0.0,0.0,865394581,0.0,0.0,0,0
3970340,297,0,181925.73,121448808,6506871.8,6688797.53,547241252,4940050.52,4758124.79,0,0
3222418,250,0,113710.64,269091074,1222496.26,1336206.89,2129266234,783140.36,669429.73,0,0
3150221,236,0,116089.63,1371426574,21183.0,137272.63,673976696,589204.68,473115.05,0,0
3168866,238,3,2671.1,418265432,14245.0,11573.9,843209822,0.0,0.0,0,0
3660399,275,1,52666.89,425020996,0.0,0.0,1773924648,345493.05,398159.94,0,0
1838996,163,1,175460.31,563161249,0.0,0.0,1259265984,191099.03,366559.33,0,0
5760505,400,3,16361.06,908044909,0.0,0.0,2024317083,0.0,0.0,0,0
1904679,165,3,19050.06,540156801,10495.0,0.0,1036892638,0.0,0.0,0,0
5127299,356,3,29541.34,1287159514,109407.0,79865.66,2122159943,0.0,0.0,0,0
4721210,332,0,83695.13,1643187591,10748.0,94443.13,2045983403,306798.11,223102.99,0,0
5655036,396,3,166.19,1814248438,0.0,0.0,226711321,0.0,0.0,0,0
5351679,375,3,15536.41,284472854,26151.0,10614.59,1684629988,0.0,0.0,0,0
2898618,228,3,16530.09,1545095396,30478.0,13947.91,1984253259,0.0,0.0,0,0
6133490,544,1,268931.58,1052977598,0.0,0.0,1744000339,4082094.03,4351025.62,0,0
3659508,275,0,213822.21,238113859,235088.76,448910.96,311844851,1652718.45,1438896.24,0,0
3987495,298,0,160820.02,976512870,8377800.66,8538620.68,1259771618,28477038.33,28316218.3,0,0
5830987,402,4,30767.37,997707125,154.0,0.0,272207265,336715.9,367483.28,0,0
4850071,347,4,4138906.97,2042344609,45982.97,0.0,671630545,8009320.51,12148227.48,0,0
5181582,359,3,9034.43,1784474122,115484.0,106449.57,1693909710,0.0,0.0,0,0
4592580,328,3,6882.12,213097290,0.0,0.0,1677112421,0.0,0.0,0,0
737723,38,1,109039.33,46086873,55676.0,0.0,1071167252,4716.31,113755.65,0,0
845356,41,4,49535.45,733046058,0.0,0.0,792908650,1153521.83,1203057.28,0,0
4506149,325,1,21804.6,223475887,0.0,0.0,631603862,124741.43,146546.02,0,0
94040,10,1,516050.62,1175613655,0.0,0.0,603580770,3595565.1,5534498.12,0,0
2078502,182,1,137412.03,1534513374,0.0,0.0,93239333,410959.18,548371.21,0,0
3644296,275,1,212668.4,763797258,21964.0,0.0,241145470,38316.48,250984.88,0,0
5424040,378,1,201858.64,1801873194,0.0,0.0,1824822731,650251.3,852109.95,0,0
866235,42,0,117342.19,1713302913,170566.0,287908.19,484272092,3055704.51,2938362.32,0,0
1195352,132,0,277293.94,1528459759,113707.0,391000.94,1355893390,9391.77,0.0,0,0
1553587,154,3,3540.77,843734970,0.0,0.0,1224985548,0.0,0.0,0,0
2438700,203,3,9875.37,19912322,33465.0,23589.63,1904741552,0.0,0.0,0,0
5359602,375,0,103784.94,620204644,917474.43,1021259.37,2103915496,2194397.34,2090612.39,0,0
4072541,300,3,21152.13,1229034136,258775.0,237622.87,1576099901,0.0,0.0,0,0
1982771,179,1,372364.53,1480663818,21852.0,0.0,1471102685,9364119.46,9736483.99,0,0
3398081,255,4,462725.12,2050213678,0.0,0.0,492785349,3555673.27,4018398.4,0,0
1375134,138,3,15792.26,1483194700,0.0,0.0,483885458,0.0,0.0,0,0
3904508,284,3,30314.69,390598449,0.0,0.0,1863490311,0.0,0.0,0,0
3672147,276,1,19890.63,1495263256,0.0,0.0,794082195,93674.55,113565.17,0,0
5486114,380,3,16754.82,687760974,72618.0,55863.18,2052657371,0.0,0.0,0,0
4352365,309,3,33707.96,1415729733,0.0,0.0,413802654,0.0,0.0,0,0
5613580,395,1,81355.28,2108914788,0.0,0.0,803919509,107362.18,188717.46,0,0
4693130,331,1,311935.33,1262150163,92314.0,0.0,301372726,0.0,311935.33,0,0
1840675,163,1,102471.09,1745993410,1466.0,0.0,611855379,0.0,123464.34,0,0
4739730,332,0,434144.87,1017659229,2879284.86,3313429.73,892373635,3351513.61,2917368.74,0,0
1399713,139,0,290158.78,1865829129,4578220.84,4868379.62,1146126166,1787953.24,1497794.46,0,0
2795961,216,4,377600.36,254191639,22136.31,0.0,2090959722,560890.92,938491.28,0,0
3995985,298,3,50359.28,1778998895,236181.93,185822.65,1134612204,0.0,0.0,0,0
5679724,397,4,3212.41,1102215501,0.0,0.0,851673291,22778.34,25990.75,0,0
4252461,306,1,11097.64,520197456,0.0,0.0,1025881600,30212.8,41310.44,0,0
3386496,255,1,200475.31,306684934,760.0,0.0,408249698,1278797.22,1479272.52,0,0
5964615,406,0,39185.32,1365235831,117923.0,157108.32,1332886417,1721724.66,1682539.34,0,0
4097548,301,1,320310.64,397875393,8008.0,0.0,1860674513,863550.45,1183861.08,0,0
3628965,274,3,2523.44,1209823001,0.0,0.0,1891623665,0.0,0.0,0,0
4566646,327,0,174038.91,1036628259,5698119.62,5872158.53,738709070,486291.11,312252.2,0,0
4400389,321,0,178011.2,1201398089,30746.0,208757.2,1992710962,0.0,0.0,0,0
4656881,330,0,65464.71,1837894507,31296.0,96760.71,2036565987,0.0,0.0,0,0
1459436,140,4,125715.56,2075832182,120416.0,0.0,1160308098,132932.96,258648.53,0,0
1901685,165,3,4858.06,310424293,50884.0,46025.94,814768610,0.0,0.0,0,0
417812,18,0,122154.96,522904185,2056549.84,2178704.8,1354269090,395094.18,748266.1,0,0
1192895,132,1,13778.5,1472453730,0.0,0.0,1794830155,1807446.61,1821225.1,0,0
3475589,258,3,3033.29,2113722187,0.0,0.0,1074847916,0.0,0.0,0,0
4007489,298,1,397063.03,1730895361,51938.0,0.0,1146146133,1564037.9,1961100.93,0,0
1355576,138,0,297475.83,173221708,667155.46,964631.29,945034990,1361073.18,1063597.35,0,0
3928382,285,1,396216.46,1293560994,118.22,0.0,959369185,434426.0,830642.45,0,0
4936009,350,3,20819.14,506828653,0.0,0.0,770805324,0.0,0.0,0,0
1268342,135,1,64141.78,926040588,0.0,0.0,496845476,338558.56,402700.34,0,0
2121982,183,1,314373.27,1882836704,36098.0,0.0,725472602,0.0,314373.27,0,0
1744863,161,0,129784.92,483882492,4743911.85,4873696.77,534523205,233021.86,103236.94,0,0
408480,18,1,161368.78,1463777647,0.0,0.0,1418428700,262544.31,423913.08,0,0
4768132,334,1,116007.21,1929552636,291.0,0.0,1997715399,1506879.61,1622886.82,0,0
2989051,231,1,344394.82,1919151075,0.0,0.0,1129818302,1696439.69,2040834.51,0,0
3870069,283,4,625005.67,253772369,0.0,0.0,1233635177,1846653.15,2471658.82,0,0
5470745,379,1,269283.48,1783710835,249459.8,0.0,362029597,3049773.13,3319056.61,0,0
4808951,346,4,6894571.28,39658813,57343.0,0.0,1258342685,0.0,6894571.28,0,0
1324609,137,0,177815.29,720957320,3522702.64,3700517.93,1105417216,391554.8,213739.51,0,0
3563162,260,3,5832.09,1489505636,163784.72,157952.63,530616461,0.0,0.0,0,0
2595563,207,1,48245.43,652164179,0.0,0.0,1696831867,142945.14,191190.57,0,0
970548,44,3,4579.31,1853461688,0.0,0.0,1725088875,0.0,0.0,0,0
2374301,191,3,8226.41,695983598,20071.0,11844.59,1365153086,0.0,0.0,0,0
5143113,356,0,175379.92,1542850877,124741.26,300121.18,1144225006,602302.75,426922.83,0,0
3149140,236,0,211251.62,1271951850,9986704.95,10197956.57,335301399,2871346.11,2712734.0,0,0
3607090,264,1,12324.29,1008245466,0.0,0.0,206276903,36790.8,49115.09,0,0
2263133,187,3,4667.2,939929717,0.0,0.0,1512941582,0.0,0.0,0,0
4498491,325,3,23602.76,939231377,28354.0,4751.24,2107795845,0.0,0.0,0,0
410471,18,3,24535.35,1263067071,51355.0,26819.65,575606366,0.0,0.0,0,0
6082121,522,3,20771.03,307691321,0.0,0.0,478382068,0.0,0.0,0,0
3953200,287,4,389649.31,1303878157,0.0,0.0,1868496077,1560972.39,1950621.7,0,0
3387625,255,1,460763.1,1117648937,0.0,0.0,1156244110,469360.2,930123.3,0,0
2987576,231,1,36.15,1019108075,0.0,0.0,319412734,1488026.11,1488062.26,0,0
201468,13,1,42342.27,54842791,87381.0,45038.73,604732631,0.0,42342.27,0,0
3590387,262,3,3842.44,635033114,159.0,0.0,1378310062,0.0,0.0,0,0
787156,39,1,182417.5,864025057,99238.0,0.0,1592401810,493499.18,675916.68,0,0
1209271,133,1,183276.7,1429680228,212.0,0.0,1585712187,0.0,316028.94,0,0
2278660,187,3,3968.23,576851622,15652.0,11683.77,22550653,0.0,0.0,0,0
1353564,137,3,8306.35,2117773369,19219.0,10912.65,2097823728,0.0,0.0,0,0
1090575,129,1,102811.23,315713578,33635.24,0.0,868171070,458591.65,561402.88,0,0
5743815,399,4,297235.19,1384212626,1156.0,0.0,846689938,0.0,306810.23,0,0
5264498,372,1,237902.49,1491944896,0.0,0.0,391726312,2320411.91,2558314.4,0,0
559566,22,0,378703.86,1382145269,1257653.66,1636357.52,742085431,583101.57,204397.71,0,0
1738981,161,1,96210.95,1782216546,121699.0,25488.05,527058941,0.0,96210.95,0,0
2284294,187,3,7853.21,229961197,0.0,0.0,1815296953,0.0,0.0,0,0
5567170,393,1,152771.57,379065926,20866.0,0.0,1499035576,522277.43,675049.0,0,0
4768296,334,3,2007.29,936577068,104399.0,102391.71,1291071326,0.0,0.0,0,0
2196155,185,3,4777.97,937948995,0.0,0.0,984637726,0.0,0.0,0,0
4032499,299,0,186638.49,1783253566,20078.0,206716.49,2108113510,0.0,0.0,0,0
2562140,206,3,3153.62,1601620749,0.0,0.0,94921737,0.0,0.0,0,0
732519,37,3,6370.47,608294357,0.0,0.0,1797475820,0.0,0.0,0,0
4257648,306,0,123935.06,1260772416,30626646.28,30750581.35,538059022,1059852.46,935917.39,0,0
2373836,191,3,13971.98,1476257771,197682.0,183710.02,930304691,0.0,0.0,0,0
3218352,250,0,264546.63,1024451766,13844.0,278390.63,544967460,56650.73,0.0,0,0
5944839,405,3,1420.84,146679650,0.0,0.0,1922383124,0.0,0.0,0,0
6255566,597,3,4372.79,1247851749,78.0,0.0,380811986,0.0,0.0,0,0
800428,40,1,448029.62,799995570,42785.0,0.0,1001493233,0.0,448029.62,0,0
2437429,203,3,4365.83,1295380289,157171.07,152805.24,777104969,0.0,0.0,0,0
4973148,352,1,233643.29,366318964,0.0,0.0,798258660,737202.77,970846.06,0,0
3010329,232,3,4959.81,934015764,6436.83,1477.02,1938189976,0.0,0.0,0,0
4496690,325,1,142503.17,745814363,0.0,0.0,1314993785,378426.48,520929.65,0,0
4780348,335,0,163251.69,245034354,794393.68,957645.37,1501651511,1489009.47,1325757.78,0,0
3910639,284,3,42034.03,1877017459,0.0,0.0,494476495,0.0,0.0,0,0
2979131,231,1,95585.48,1331080546,0.0,0.0,728775401,728678.97,824264.45,0,0
3630323,274,3,181.44,1650708350,310.9,129.46,372921158,0.0,0.0,0,0
4341026,308,3,13527.62,886942808,7023.0,0.0,1755706714,0.0,0.0,0,0
1927825,168,3,27498.16,1351497747,33766.93,6268.77,285392657,0.0,0.0,0,0
2529691,205,1,62864.69,114292957,7341.0,0.0,790553249,372180.15,435044.84,0,0
593933,33,3,20718.19,1339423235,474367.76,453649.57,763854713,0.0,0.0,0,0
5215927,370,0,15214.65,1156496719,2210367.28,2225581.93,1370356201,477115.72,461901.07,0,0
3141186,236,1,19431.73,1696751531,20490.52,1058.79,2015289885,943301.51,962733.25,0,0
5876565,403,1,346805.88,2062051002,20230.0,0.0,326178947,2303210.62,2650016.51,0,0
2875772,227,0,155151.69,1315348017,59392.0,214543.69,334288157,255744.65,100592.97,0,0
3178668,239,3,13857.47,1650141018,10530.0,0.0,1410700072,0.0,0.0,0,0
4675250,331,3,11136.7,674995999,0.0,0.0,2007947988,0.0,0.0,0,0
2934765,229,3,1732.72,784282198,30958.0,29225.28,1600368957,0.0,0.0,0,0
2700301,211,0,143572.14,1615255093,11054.0,154626.14,1958394483,120367.96,0.0,0,0
2098143,182,3,3994.36,1224517644,376619.87,372625.52,1118593377,0.0,0.0,0,0
3014630,232,0,4388.06,2070477728,344.0,4732.06,1420934487,1410726.69,1406338.63,0,0
894137,42,1,84985.41,107148527,0.0,0.0,895790851,7126364.07,7211349.47,0,0
3012278,232,3,9559.0,1827245682,49585.0,40026.0,1862469836,0.0,0.0,0,0
2030578,180,4,770843.61,890265667,105986.25,0.0,1217303067,20149976.75,20920820.37,0,0
3371606,254,1,163117.33,850343198,20068.0,0.0,1491217784,0.0,163117.33,0,0
488857,19,1,229392.56,487630988,0.0,0.0,1543609733,301372.77,530765.33,0,0
1378592,138,3,9090.79,1125583286,0.0,0.0,1742135644,0.0,0.0,0,0
364265,17,1,137903.88,502140456,0.0,0.0,298512902,235701.81,495017.79,0,0
3252147,251,1,229216.17,122301832,0.0,0.0,57837795,2599825.81,2829041.98,0,0
3062297,234,3,20211.07,455632598,0.0,0.0,2026776478,0.0,0.0,0,0
5675687,397,3,32558.26,247032065,40228.0,7669.74,2027488325,0.0,0.0,0,0
4684528,331,3,884.88,1403488794,36892.0,36007.12,1147502276,0.0,0.0,0,0
4183209,304,3,22532.75,782998156,530850.45,508317.7,1026166194,0.0,0.0,0,0
1934762,177,0,75644.13,1718757124,5051.0,80695.13,19073089,0.0,0.0,0,0
5099997,355,0,332766.77,848431730,106440.0,439206.77,1134780452,114553.59,0.0,0,0
3449421,257,3,2419.88,1672545175,23878.82,21458.94,695014937,0.0,0.0,0,0
5541701,382,1,45800.68,1016008182,0.0,0.0,1626732895,1604723.08,1650523.76,0,0
2873897,227,3,3294.17,267534928,0.0,0.0,401541409,0.0,0.0,0,0
90066,10,1,202157.5,1364127919,37168.55,0.0,1097476560,328316.77,530474.27,0,0
3604291,263,3,3142.0,1742813293,49630.0,46488.0,468513339,0.0,0.0,0,0
1731683,161,3,12818.51,1145474790,103652.0,90833.49,1871238172,0.0,0.0,0,0
2977854,231,3,1797.79,359303970,0.0,0.0,458548698,0.0,0.0,0,0
2424254,202,3,37385.57,1426279930,392256.94,354871.37,1101614498,0.0,0.0,0,0
6210661,588,1,236681.14,1152911269,69054.0,0.0,1381859104,4025.35,240706.5,0,0
1443129,140,1,80153.26,2110219565,0.0,0.0,372723400,115785.51,195938.77,0,0
3829390,282,3,6743.84,1748489317,0.0,0.0,684980320,0.0,0.0,0,0
3182564,239,1,212167.65,1191660536,0.0,0.0,116937817,288782.34,500949.98,0,0
1523795,153,4,1499685.88,1819396453,25442.0,0.0,964703780,1493040.52,2992726.4,0,0
331376,16,3,4291.5,1626486435,0.0,0.0,1580661551,0.0,0.0,0,0
1373087,138,3,1340.76,1883579769,205792.94,204452.18,579415158,0.0,0.0,0,0
3360575,254,1,167395.62,838144541,0.0,0.0,2026575532,1312223.07,1479618.69,0,0
3740790,278,3,3826.94,247376864,9663.72,5836.79,511552949,0.0,0.0,0,0
4673965,331,4,40558.79,587877681,0.0,0.0,250640763,1009865.84,1050424.63,0,0
3921540,284,3,14633.2,1264149203,542.0,0.0,1551223450,0.0,0.0,0,0
556527,22,4,1832091.33,1487085329,0.0,0.0,306892620,2020129.37,3852220.7,0,0
3138127,236,0,91543.18,337407679,6293769.3,6385312.48,183353095,177378.35,85835.17,0,0
2364542,190,0,284999.75,2024280321,39953.0,324952.75,1982586331,2579599.25,2294599.5,0,0
6315611,687,4,29138.04,713817871,0.0,0.0,161547628,573287.15,602425.19,0,0
3552258,260,3,3271.1,1996615730,52401.0,49129.9,2110982888,0.0,0.0,0,0
1430186,139,3,22301.96,130024079,263.0,0.0,2110819010,0.0,0.0,0,0
3047526,234,1,37944.04,1155223037,0.0,0.0,828819258,937464.75,975408.8,0,0
3096520,235,1,113364.37,1456339860,399279.15,285914.78,516109877,148357.91,261722.28,0,0
1963815,178,3,21660.33,397914579,0.0,0.0,1366253004,0.0,0.0,0,0
2858674,227,3,33883.39,2009375223,29734.0,0.0,357263184,0.0,0.0,0,0
4520724,325,3,24018.41,1691338440,924.0,0.0,997654708,0.0,0.0,0,0
685804,36,0,210107.12,1637864584,5251370.55,5461477.67,942658975,386463.87,176356.75,0,0
5580159,393,1,428802.28,1608524621,3589.0,0.0,1788502805,93544.46,522346.74,0,0
627938,34,1,206942.56,925870528,202199.0,0.0,280407248,0.0,82304.77,0,0
4148732,303,1,167975.22,707690324,0.0,0.0,452385930,1644888.6,1812863.82,0,0
4579454,328,1,523144.99,757295947,102652.67,0.0,224096015,1225000.99,1748145.98,0,0
759351,38,3,14937.05,322689199,21248.0,6310.95,1702975002,0.0,0.0,0,0
2100715,182,1,335088.56,296551927,0.0,0.0,1482123402,551293.06,886381.61,0,0
5270019,372,4,816936.02,966075859,0.0,0.0,45847949,1339163.56,2156099.58,0,0
4312657,308,0,146433.6,2084828470,69805.0,216238.6,1812839440,497566.18,351132.58,0,0
4802990,346,1,301023.17,783542374,16082.0,0.0,193650646,0.0,301023.17,0,0
3060130,234,3,542.67,323852628,121203.0,120660.33,2016832794,0.0,0.0,0,0
2486732,204,0,153288.87,1198230669,203641.0,356929.87,1595840926,31880387.96,31727099.09,0,0
1012668,46,3,12601.88,1276202837,256316.0,243714.12,671967843,0.0,0.0,0,0
4582357,328,3,563.74,1132129332,0.0,0.0,300932196,0.0,0.0,0,0
1064497,119,4,939071.77,619665055,0.0,0.0,794867034,1123012.17,2062083.94,0,0
1916766,166,1,103845.68,1776558526,0.0,0.0,521060819,243458.29,347303.97,0,0
825412,41,0,120624.92,2091602240,9170605.22,9291230.14,1134701218,6650115.09,6529490.17,0,0
3315029,252,1,71946.72,614462652,12962.0,0.0,1940731118,1023427.84,1095374.56,0,0
4575627,328,1,234611.2,2054083464,0.0,0.0,1525639605,5333901.88,5568513.08,0,0
4021888,299,1,299572.08,1445386109,12057.0,0.0,2122858918,0.0,299572.08,0,0
1105,1,4,264361.19,2017860548,29083.86,0.0,716083600,1277212.77,2444985.19,0,0
6005537,429,3,10376.54,1663645208,0.0,0.0,1941246991,0.0,0.0,0,0
543692,21,3,1570.86,1852751884,456521.24,454950.38,810086520,0.0,0.0,0,0
6179891,565,1,62987.75,1383177756,9013.0,0.0,995713148,71725.26,134713.01,0,0
5945892,405,1,155423.24,1223470457,12337.0,0.0,1421360890,957148.21,1112571.44,0,0
3750805,279,3,4000.59,1214248784,18449.0,14448.41,986044094,0.0,0.0,0,0
1317563,136,4,616223.06,537867678,41311.0,0.0,1575913066,0.0,616223.06,0,0
4194582,305,3,25363.48,1041823853,11243.0,0.0,796556570,0.0,0.0,0,0
1234196,134,0,102340.69,1651131684,262493.0,364833.69,1157494568,0.0,0.0,0,0
3029094,233,0,243373.39,669482028,122243.0,365616.39,1129959830,171171.13,0.0,0,0
2660084,210,1,45355.16,194920652,35451.0,0.0,608835771,854073.35,899428.5,0,0
193954,13,3,845.6,1128732252,0.0,0.0,2113819611,0.0,0.0,0,0
3228848,250,3,7980.54,1599277075,148218.0,140237.46,650263058,0.0,0.0,0,0
5136607,356,1,344667.42,716367166,0.0,0.0,692328706,661277.74,1005945.15,0,0
2946829,230,1,36971.07,1212683881,10890.0,0.0,888681103,0.0,36971.07,0,0
4770534,334,3,30402.7,361367412,20950.0,0.0,2076475324,0.0,0.0,0,0
1825729,163,0,357345.92,1618503675,52313.0,409658.92,738204250,0.0,0.0,0,0
3872738,283,1,110866.02,207943670,0.0,0.0,198132329,3465562.61,3576428.62,0,0
6357789,710,0,456330.44,1289260371,2293.0,458623.44,1311872270,733472.81,277142.37,0,0
385608,17,0,116462.58,1447861715,764038.92,880501.51,514214236,254480.05,138017.47,0,0
2339423,189,3,5213.93,809755378,14556.0,9342.07,2029395512,0.0,0.0,0,0
655082,35,3,12834.65,1574745996,43838.0,31003.35,332306974,0.0,0.0,0,0
2750176,212,3,13278.67,1678829073,20390.15,7111.48,561988626,0.0,0.0,0,0
18579,8,3,9773.03,1339646015,6307.0,0.0,445604940,0.0,0.0,0,0
2519678,205,1,264395.79,329035869,89991.0,0.0,1362258327,0.0,264395.79,0,0
835142,41,0,91412.44,408545770,17811038.15,17902450.59,1066348148,1917504.69,1826092.25,0,0
1166733,132,1,83713.81,732706628,0.0,0.0,869046560,9543051.7,9626765.51,0,0
2322491,188,4,922581.05,1716918541,14850.0,0.0,620994419,8969.5,931550.55,0,0
2675581,210,1,150608.53,232977530,52738.0,0.0,1107117711,0.0,150608.53,0,0
424222,18,3,12457.25,566235122,2594.0,0.0,92111698,0.0,0.0,0,0
348328,17,1,31724.0,836580605,35311.0,3587.0,2074303921,954105.58,1535829.31,0,0
2713915,211,0,92741.05,806748801,14204788.05,14297529.09,40938584,180881.7,88140.66,0,0
5371573,376,1,115667.52,481337573,0.0,0.0,1308714375,2098105.35,2213772.88,0,0
4116324,302,3,6272.63,705230156,15806.0,9533.37,1765439858,0.0,0.0,0,0
1969226,178,3,2147.43,1739430839,0.0,0.0,103466126,0.0,0.0,0,0
640068,35,1,64444.21,675434636,0.0,0.0,1093345234,283199.83,347644.04,0,0
4849561,347,3,25337.45,568062121,99196.0,73858.55,1782054000,0.0,0.0,0,0
6350763,695,0,242570.15,1059936352,1357211.02,1599781.17,2139175288,1078369.46,835799.31,0,0
5479419,379,0,226382.22,1364850483,4055.0,230437.22,1438881696,20291.4,0.0,0,0
3877950,283,1,70282.9,564972955,17142.58,0.0,736667676,443052.22,513335.13,0,0
2079946,182,4,1352721.68,1943456448,62093.0,0.0,1007112847,122472.23,1475193.91,0,0
296965,15,1,144182.03,1571867195,0.0,0.0,1877292423,741933.95,886115.97,0,0
584383,33,3,19944.77,603019494,0.0,0.0,807590461,0.0,0.0,0,0
6323012,688,0,227296.19,1678002536,1069139.72,1296435.91,981809630,331459.32,104163.13,0,0
4158969,304,1,92848.72,1814855345,0.0,0.0,1980390705,571749.46,664598.18,0,0
5740785,399,1,85321.0,1890755238,0.0,0.0,1190935139,2259666.65,2344987.65,0,0
1434741,140,0,349867.14,1296547182,10984807.74,11334674.88,790765083,460055.23,110188.09,0,0
1219941,133,0,27157.75,213285289,4076927.51,4104085.26,2137713366,1344950.05,1317792.3,0,0
1676443,159,1,299165.94,870044920,0.0,0.0,1345967146,883712.71,1182878.65,0,0
4243466,306,3,14012.86,1018303169,0.0,0.0,1494085518,0.0,0.0,0,0
5165962,358,0,58302.05,1359649032,34843.0,93145.05,1872461065,210813.66,152511.61,0,0
